latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
18.385,-92.45,321.4,1,1,2017-04-29,1930,A,55,6.0NRT,305.1,7.7,D
18.231,-93.505,335.5,1,1,2017-04-29,1930,A,84,6.0NRT,310.4,22.3,D
18.23,-93.515,339.9,1,1,2017-04-29,1930,A,88,6.0NRT,311.1,29.5,D
18.239,-93.516,325.5,1,1,2017-04-29,1930,A,72,6.0NRT,310.3,9.6,D
18.424,-92.303,328.9,1,1,2017-04-29,1930,A,75,6.0NRT,298.4,18.4,D
18.654,-90.707,334.3,1.1,1,2017-04-29,1930,A,82,6.0NRT,308.1,18.6,D
18.607,-91.049,340.3,1.1,1,2017-04-29,1930,A,87,6.0NRT,309.4,24.5,D
18.617,-91.05,369.7,1.1,1,2017-04-29,1930,A,100,6.0NRT,311.1,102.5,D
18.615,-91.06,334.2,1.1,1,2017-04-29,1930,A,82,6.0NRT,308.9,14.6,D
18.054,-95.072,326.4,1.2,1.1,2017-04-29,1930,A,74,6.0NRT,307.6,13.1,D
18.052,-95.083,325.4,1.2,1.1,2017-04-29,1930,A,72,6.0NRT,306.7,11.8,D
18.064,-95.074,331.2,1.2,1.1,2017-04-29,1930,A,80,6.0NRT,306.5,19.5,D
18.062,-95.085,332.3,1.2,1.1,2017-04-29,1930,A,81,6.0NRT,306.3,21.3,D
18.703,-90.947,336.5,1.1,1,2017-04-29,1930,A,84,6.0NRT,309.3,19.1,D
18.737,-90.766,344.4,1.1,1,2017-04-29,1930,A,91,6.0NRT,304.3,39.7,D
18.693,-91.088,335,1.1,1,2017-04-29,1930,A,83,6.0NRT,308.3,18.1,D
18.816,-90.245,337.9,1.1,1.1,2017-04-29,1930,A,86,6.0NRT,295.1,34.6,D
18.815,-90.256,348.7,1.1,1.1,2017-04-29,1930,A,93,6.0NRT,292.5,59.8,D
18.82,-90.252,345.1,1.1,1.1,2017-04-29,1930,A,91,6.0NRT,293.3,50.8,D
17.89,-96.646,338.8,1.5,1.2,2017-04-29,1930,A,86,6.0NRT,301.2,60.2,D
17.888,-96.659,325.9,1.5,1.2,2017-04-29,1930,A,70,6.0NRT,301.2,28.8,D
18.758,-91.155,333.5,1.1,1,2017-04-29,1930,A,73,6.0NRT,308,17.8,D
17.41,-99.823,324,2.5,1.5,2017-04-29,1930,A,69,6.0NRT,303.5,47.1,D
17.402,-99.826,321.1,2.5,1.5,2017-04-29,1930,A,61,6.0NRT,303.8,33.7,D
19.078,-89.081,335.7,1.3,1.1,2017-04-29,1930,A,85,6.0NRT,301.5,37.6,D
18.609,-92.619,343,1,1,2017-04-29,1930,A,69,6.0NRT,304,35.1,D
19.153,-88.545,325.3,1.4,1.2,2017-04-29,1930,A,73,6.0NRT,300.4,22.5,D
19.165,-88.533,329,1.4,1.2,2017-04-29,1930,A,70,6.0NRT,300.7,27.3,D
19.097,-89.173,324.4,1.3,1.1,2017-04-29,1930,A,39,6.0NRT,298.7,15,D
18.84,-91.153,333,1.1,1,2017-04-29,1930,A,80,6.0NRT,306.6,16.9,D
17.485,-99.76,317.5,2.5,1.5,2017-04-29,1930,A,37,6.0NRT,296.7,31.9,D
17.482,-99.823,318.8,2.5,1.5,2017-04-29,1930,A,15,6.0NRT,300,33.5,D
18.911,-91.038,347,1.1,1,2017-04-29,1930,A,92,6.0NRT,308.5,42,D
18.254,-95.494,333.5,1.2,1.1,2017-04-29,1930,A,79,6.0NRT,310,26.3,D
18.197,-95.845,347,1.3,1.1,2017-04-29,1930,A,92,6.0NRT,313.6,55.2,D
18.195,-95.857,338.4,1.3,1.1,2017-04-29,1930,A,85,6.0NRT,309,34.7,D
18.264,-95.496,337.8,1.2,1.1,2017-04-29,1930,A,85,6.0NRT,310.1,36.5,D
18.207,-95.847,341.8,1.3,1.1,2017-04-29,1930,A,88,6.0NRT,315.7,43.1,D
18.205,-95.859,328.1,1.3,1.1,2017-04-29,1930,A,65,6.0NRT,308.7,15.3,D
18.217,-95.849,347.8,1.3,1.1,2017-04-29,1930,A,93,6.0NRT,313.2,59.8,D
18.215,-95.861,338,1.3,1.1,2017-04-29,1930,A,85,6.0NRT,311.4,35.5,D
19.012,-90.563,335.5,1.1,1.1,2017-04-29,1930,A,77,6.0NRT,310.9,17.2,D
19.073,-90.246,347.6,1.2,1.1,2017-04-29,1930,A,93,6.0NRT,308.2,45,D
19.082,-90.247,336,1.2,1.1,2017-04-29,1930,A,84,6.0NRT,308.9,21.1,D
19.055,-90.526,342.6,1.1,1.1,2017-04-29,1930,A,89,6.0NRT,309.6,33.2,D
17.638,-99.776,323.8,2.5,1.5,2017-04-29,1930,A,67,6.0NRT,296.7,51.4,D
19.185,-89.931,334.1,1.2,1.1,2017-04-29,1930,A,69,6.0NRT,297.5,29.1,D
19.195,-89.932,343.7,1.2,1.1,2017-04-29,1930,A,90,6.0NRT,301.7,48.3,D
19.193,-89.943,326.8,1.2,1.1,2017-04-29,1930,A,22,6.0NRT,296.7,16.7,D
18.42,-95.343,321.7,1.2,1.1,2017-04-29,1930,A,24,6.0NRT,305.6,7.2,D
17.641,-100.148,327.5,2.7,1.6,2017-04-29,1930,A,75,6.0NRT,298.7,79.2,D
17.637,-100.171,344.7,2.7,1.6,2017-04-29,1930,A,91,6.0NRT,299.2,187.7,D
17.633,-100.152,342.1,2.7,1.6,2017-04-29,1930,A,89,6.0NRT,298.8,168.7,D
17.628,-100.178,332.5,2.7,1.6,2017-04-29,1930,A,80,6.0NRT,297.1,104.5,D
17.572,-100.47,318.1,2.8,1.6,2017-04-29,1930,A,32,6.0NRT,289.4,59,D
17.964,-98.421,326.4,2,1.4,2017-04-29,1930,A,60,6.0NRT,306.6,22.3,D
19.218,-90.605,375.2,1.1,1.1,2017-04-29,1930,A,100,6.0NRT,312.7,132.6,D
19.217,-90.616,333.7,1.1,1.1,2017-04-29,1930,A,75,6.0NRT,309.8,14,D
17.66,-100.472,319.9,2.8,1.6,2017-04-29,1930,A,23,6.0NRT,298.8,42.2,D
19.228,-90.607,335.9,1.1,1.1,2017-04-29,1930,A,84,6.0NRT,309,17.9,D
19.38,-89.762,331.7,1.2,1.1,2017-04-29,1930,A,80,6.0NRT,303.2,24.4,D
19.3,-90.75,333.1,1.1,1,2017-04-29,1930,A,50,6.0NRT,306.8,17.9,D
18.524,-96.296,337.6,1.4,1.2,2017-04-29,1930,A,84,6.0NRT,316.6,27.7,D
19.639,-88.974,350.8,1.4,1.2,2017-04-29,1930,A,95,6.0NRT,302.9,84.4,D
19.469,-90.345,331.2,1.1,1.1,2017-04-29,1930,A,65,6.0NRT,306.5,11.6,D
19.65,-88.975,327.3,1.4,1.2,2017-04-29,1930,A,75,6.0NRT,302.6,23.2,D
19.484,-90.457,348.5,1.1,1.1,2017-04-29,1930,A,89,6.0NRT,305.9,52.9,D
18.622,-96.32,336.4,1.4,1.2,2017-04-29,1930,A,83,6.0NRT,314.6,25.4,D
19.493,-90.459,339.1,1.1,1.1,2017-04-29,1930,A,34,6.0NRT,304.4,32.4,D
18.632,-96.322,333.1,1.4,1.2,2017-04-29,1930,A,80,6.0NRT,313.4,18.6,D
19.6,-89.864,336.9,1.2,1.1,2017-04-29,1930,A,64,6.0NRT,305.5,28,N
19.599,-89.875,325.2,1.2,1.1,2017-04-29,1930,A,43,6.0NRT,303.4,7.9,N
19.603,-89.859,327.7,1.2,1.1,2017-04-29,1935,A,56,6.0NRT,304.6,18.5,D
19.602,-89.871,327.7,1.2,1.1,2017-04-29,1935,A,57,6.0NRT,304.5,17.8,D
19.59,-90.347,351.3,1.2,1.1,2017-04-29,1935,A,95,6.0NRT,304.7,59.4,D
19.589,-90.358,339,1.2,1.1,2017-04-29,1935,A,84,6.0NRT,300.4,31.9,D
18.756,-96.133,333.1,1.3,1.1,2017-04-29,1935,A,81,6.0NRT,311.5,25.1,D
19.39,-92.044,318.1,1,1,2017-04-29,1935,A,69,6.0NRT,297.3,12.5,D
18.788,-96.182,334.1,1.3,1.1,2017-04-29,1935,A,81,6.0NRT,311.5,22.7,D
19.802,-90.357,330.8,1.2,1.1,2017-04-29,1935,A,79,6.0NRT,307.2,14.5,D
18.004,-101.815,325.9,3.5,1.8,2017-04-29,1935,A,75,6.0NRT,287.9,106.9,D
18.74,-97.954,350,1.7,1.3,2017-04-29,1935,A,94,6.0NRT,292.3,119.8,D
18.737,-97.971,334.1,1.8,1.3,2017-04-29,1935,A,82,6.0NRT,291.7,55.7,D
19.888,-90.398,331.5,1.2,1.1,2017-04-29,1935,A,80,6.0NRT,306.7,16.5,D
18.752,-97.954,320.4,1.7,1.3,2017-04-29,1935,A,51,6.0NRT,287.6,23.4,D
18.749,-97.96,339.4,1.7,1.3,2017-04-29,1935,A,87,6.0NRT,289.6,77.5,D
18.148,-101.715,322,3.4,1.7,2017-04-29,1935,A,69,6.0NRT,293.9,72.6,D
20.052,-89.924,331.1,1.2,1.1,2017-04-29,1935,A,81,6.0NRT,283.4,31.7,D
20.052,-89.93,326.6,1.2,1.1,2017-04-29,1935,A,70,6.0NRT,285.8,25,D
18.088,-101.91,314.9,3.5,1.8,2017-04-29,1935,A,32,6.0NRT,289.3,39.4,D
18.143,-101.719,323,3.4,1.7,2017-04-29,1935,A,72,6.0NRT,293.8,77.4,D
19.164,-96.653,335.2,1.4,1.2,2017-04-29,1935,A,84,6.0NRT,312.2,25,D
19.162,-96.666,345.7,1.4,1.2,2017-04-29,1935,A,92,6.0NRT,312.5,53.2,D
19.17,-96.661,349.9,1.4,1.2,2017-04-29,1935,A,95,6.0NRT,313,69.1,D
19.201,-96.8,324.2,1.4,1.2,2017-04-29,1935,A,65,6.0NRT,302.8,13.7,D
20.402,-88.597,352.2,1.5,1.2,2017-04-29,1935,A,96,6.0NRT,295.4,102.5,D
20.4,-88.611,341.2,1.5,1.2,2017-04-29,1935,A,84,6.0NRT,294.3,63.6,D
20.352,-88.995,329.9,1.4,1.2,2017-04-29,1935,A,80,6.0NRT,302.7,25.9,D
20.348,-88.986,322.7,1.4,1.2,2017-04-29,1935,A,60,6.0NRT,300.3,12.1,D
20.347,-89,326.1,1.4,1.2,2017-04-29,1935,A,74,6.0NRT,304.8,18.1,D
20.404,-88.603,374.1,1.5,1.2,2017-04-29,1935,A,100,6.0NRT,296.7,216.5,D
20.312,-89.629,327.3,1.3,1.1,2017-04-29,1935,A,55,6.0NRT,306.6,14,D
20.323,-89.63,325.7,1.3,1.1,2017-04-29,1935,A,62,6.0NRT,305.7,10.7,D
20.319,-89.654,331.2,1.3,1.1,2017-04-29,1935,A,77,6.0NRT,306.4,21.3,D
18.373,-101.813,317.8,3.4,1.7,2017-04-29,1935,A,37,6.0NRT,293.3,47.3,D
19.045,-98.509,312.9,1.9,1.3,2017-04-29,1935,A,21,6.0NRT,279.8,21.2,D
20.614,-88.065,323.7,1.6,1.3,2017-04-29,1935,A,63,6.0NRT,301.4,20.8,D
20.485,-89.146,360.8,1.4,1.2,2017-04-29,1935,A,100,6.0NRT,305.4,119.6,D
20.489,-89.515,319.5,1.3,1.1,2017-04-29,1935,A,54,6.0NRT,300,7.5,D
20.464,-89.966,330.1,1.2,1.1,2017-04-29,1935,A,59,6.0NRT,300.3,22.7,D
20.736,-87.99,326.8,1.7,1.3,2017-04-29,1935,A,71,6.0NRT,298,30.9,D
20.734,-88.006,366.8,1.7,1.3,2017-04-29,1935,A,100,6.0NRT,302.1,199.8,D
20.735,-87.997,349.5,1.7,1.3,2017-04-29,1935,A,94,6.0NRT,299.3,107.4,D
20.734,-88.013,340.8,1.7,1.3,2017-04-29,1935,A,89,6.0NRT,302.2,70.9,D
20.761,-88.175,321.3,1.6,1.2,2017-04-29,1935,A,58,6.0NRT,300.3,12.3,D
20.759,-88.19,340.5,1.6,1.2,2017-04-29,1935,A,88,6.0NRT,303.9,63.7,D
20.512,-90.237,330.1,1.2,1.1,2017-04-29,1935,A,75,6.0NRT,306.8,12.6,D
20.769,-88.583,322.2,1.5,1.2,2017-04-29,1935,A,60,6.0NRT,302.5,16.6,D
19.511,-97.357,314.3,1.5,1.2,2017-04-29,1935,A,33,6.0NRT,275.9,15.7,D
19.512,-97.362,310.5,1.5,1.2,2017-04-29,1935,A,29,6.0NRT,275.3,11.1,D
19.071,-100.022,326.9,2.4,1.5,2017-04-29,1935,A,74,6.0NRT,294.6,73.2,D
20.853,-88.541,330.2,1.5,1.2,2017-04-29,1935,A,79,6.0NRT,302.8,30.8,D
20.936,-88.241,325.4,1.6,1.2,2017-04-29,1935,A,73,6.0NRT,302.3,21.9,D
18.566,-103.159,372.7,4.3,1.9,2017-04-29,1935,A,100,6.0NRT,302.7,974.5,D
18.557,-103.201,329.1,4.3,1.9,2017-04-29,1935,A,82,6.0NRT,298.1,175.4,D
18.582,-103.166,326.1,4.3,1.9,2017-04-29,1935,A,80,6.0NRT,301.3,140.2,D
20.955,-88.367,339,1.6,1.2,2017-04-29,1935,A,87,6.0NRT,300.1,61.2,D
20.922,-88.645,360.9,1.5,1.2,2017-04-29,1935,A,100,6.0NRT,307.5,137.8,D
20.92,-88.66,349,1.5,1.2,2017-04-29,1935,A,94,6.0NRT,304.9,86.9,D
18.568,-103.164,367.7,4.3,1.9,2017-04-29,1935,A,100,6.0NRT,302.7,837.2,D
18.56,-103.205,324.8,4.3,1.9,2017-04-29,1935,A,78,6.0NRT,297.2,133.3,D
21.057,-87.76,323.8,1.7,1.3,2017-04-29,1935,A,62,6.0NRT,296.4,30.4,D
19.737,-97.659,312.1,1.6,1.2,2017-04-29,1935,A,26,6.0NRT,275,14.3,D
21.103,-87.973,320.5,1.7,1.3,2017-04-29,1935,A,37,6.0NRT,298.4,15.4,D
19.737,-97.666,326.7,1.6,1.2,2017-04-29,1935,A,71,6.0NRT,274.7,41.5,D
20.928,-89.919,326.6,1.3,1.1,2017-04-29,1935,A,59,6.0NRT,304.6,12.4,D
20.927,-89.931,329.1,1.3,1.1,2017-04-29,1935,A,67,6.0NRT,305.4,15.4,D
21.067,-89.697,337.6,1.3,1.1,2017-04-29,1935,A,85,6.0NRT,307.3,28.9,D
21.052,-89.979,328.3,1.2,1.1,2017-04-29,1935,A,73,6.0NRT,306.1,10.9,D
21.121,-89.761,345.4,1.3,1.1,2017-04-29,1935,A,91,6.0NRT,306.7,47.5,D
18.988,-102.896,327.4,4,1.9,2017-04-29,1935,A,67,6.0NRT,305.7,103.7,D
19.474,-102.769,331.2,3.8,1.8,2017-04-29,1935,A,79,6.0NRT,310.9,115.1,D
19.467,-102.803,329.7,3.8,1.8,2017-04-29,1935,A,77,6.0NRT,310.3,104.5,D
20.277,-98.678,328.3,1.8,1.3,2017-04-29,1935,A,41,6.0NRT,313.6,24.8,D
20.284,-98.687,328.9,1.8,1.3,2017-04-29,1935,A,63,6.0NRT,313.5,21.9,D
19.481,-102.778,333.1,3.8,1.8,2017-04-29,1935,A,80,6.0NRT,309.6,133.7,D
19.474,-102.813,325.9,3.8,1.8,2017-04-29,1935,A,69,6.0NRT,310.6,70.6,D
19.593,-102.725,321.9,3.8,1.8,2017-04-29,1935,A,53,6.0NRT,310.7,47.2,D
19.62,-102.839,334.9,3.8,1.8,2017-04-29,1935,A,82,6.0NRT,308,173.5,D
19.613,-102.874,320,3.9,1.8,2017-04-29,1935,A,40,6.0NRT,306.4,50,D
19.6,-102.73,322.1,3.8,1.8,2017-04-29,1935,A,47,6.0NRT,310.3,47.2,D
19.611,-102.841,336.7,3.8,1.8,2017-04-29,1935,A,84,6.0NRT,308.4,190.6,D
19.634,-102.811,320.1,3.8,1.8,2017-04-29,1935,A,29,6.0NRT,308.8,49.7,D
19.65,-103.15,327.6,4.1,1.9,2017-04-29,1935,A,71,6.0NRT,306.4,123.5,D
19.638,-103.155,323.7,4.1,1.9,2017-04-29,1935,A,57,6.0NRT,306.7,91.1,D
20.73,-98.597,322.3,1.8,1.3,2017-04-29,1935,A,42,6.0NRT,307.7,19.1,D
20.06,-103.153,327,4,1.9,2017-04-29,1935,A,63,6.0NRT,311.3,90.3,D
20.929,-98.967,323.5,1.9,1.3,2017-04-29,1935,A,54,6.0NRT,306.2,33.2,D
20.736,-100.162,335.5,2.3,1.5,2017-04-29,1935,A,81,6.0NRT,316.9,68.1,D
20.391,-102.19,326,3.3,1.7,2017-04-29,1935,A,61,6.0NRT,314.3,45.8,D
20.506,-102.152,329,3.3,1.7,2017-04-29,1935,A,72,6.0NRT,314.3,70.7,D
20.5,-102.184,328.6,3.3,1.7,2017-04-29,1935,A,72,6.0NRT,316,68.5,D
21.564,-97.781,338.2,1.5,1.2,2017-04-29,1935,A,84,6.0NRT,315.3,41,D
21.561,-97.796,342.8,1.5,1.2,2017-04-29,1935,A,88,6.0NRT,316.6,54.7,D
21.567,-97.789,349.9,1.5,1.2,2017-04-29,1935,A,94,6.0NRT,316.1,80.9,D
20.673,-102.782,334.9,3.6,1.8,2017-04-29,1935,A,80,6.0NRT,316.8,119.2,D
20.524,-103.585,326.7,4.2,1.9,2017-04-29,1935,A,45,6.0NRT,316.3,76.3,D
20.726,-102.76,328.9,3.6,1.8,2017-04-29,1935,A,29,6.0NRT,314.9,63.7,D
20.742,-102.764,328.8,3.6,1.8,2017-04-29,1935,A,60,6.0NRT,316.5,64.6,D
20.681,-102.789,331.7,3.6,1.8,2017-04-29,1935,A,48,6.0NRT,316.7,84.1,D
20.735,-102.767,338.5,3.6,1.8,2017-04-29,1935,A,80,6.0NRT,316.6,157.8,D
21.637,-98.5,338.3,1.7,1.3,2017-04-29,1935,A,84,6.0NRT,320.7,36.7,D
20.693,-103.685,334.4,4.2,1.9,2017-04-29,1935,A,72,6.0NRT,313.5,150,D
21.048,-102.216,326.7,3.2,1.7,2017-04-29,1935,A,65,6.0NRT,316.1,40.1,D
21.265,-101.196,369,2.7,1.6,2017-04-29,1935,A,100,6.0NRT,307.2,422.2,D
21.26,-101.221,336,2.7,1.6,2017-04-29,1935,A,81,6.0NRT,309.4,104.2,D
21.879,-98.117,330.2,1.6,1.2,2017-04-29,1935,A,60,6.0NRT,319,15.3,D
21.707,-99.203,326.4,1.9,1.3,2017-04-29,1935,A,57,6.0NRT,313.3,27.1,D
21.868,-98.956,332.3,1.8,1.3,2017-04-29,1935,A,74,6.0NRT,321,29.8,D
21.449,-101.202,330.8,2.7,1.6,2017-04-29,1935,A,68,6.0NRT,316.4,46.7,D
21.237,-102.275,327.4,3.2,1.7,2017-04-29,1935,A,66,6.0NRT,316.3,44.8,D
21.152,-102.854,327.7,3.6,1.8,2017-04-29,1935,A,67,6.0NRT,316.5,67.3,D
21.285,-102.351,327.1,3.3,1.7,2017-04-29,1935,A,65,6.0NRT,312.7,49.7,D
21.279,-102.382,362.4,3.3,1.7,2017-04-29,1935,A,100,6.0NRT,315.3,432.4,D
22.105,-97.948,330.2,1.5,1.2,2017-04-29,1935,A,68,6.0NRT,317.8,19.3,D
21.282,-102.358,335.9,3.3,1.7,2017-04-29,1935,A,81,6.0NRT,313.7,115.7,D
21.276,-102.388,345.6,3.3,1.7,2017-04-29,1935,A,90,6.0NRT,314.5,212,D
21.291,-102.392,337.7,3.3,1.7,2017-04-29,1935,A,83,6.0NRT,314.2,137.1,D
22.065,-98.434,333.1,1.6,1.3,2017-04-29,1935,A,56,6.0NRT,319.9,24.5,D
21.085,-103.551,324.3,4,1.9,2017-04-29,1935,A,47,6.0NRT,313.8,69.7,D
21.11,-103.517,337.4,4,1.9,2017-04-29,1935,A,83,6.0NRT,309.1,187.9,D
21.102,-103.555,336.4,4,1.9,2017-04-29,1935,A,82,6.0NRT,314.3,185.2,D
21.098,-103.518,331.2,4,1.9,2017-04-29,1935,A,74,6.0NRT,310.6,119.4,D
21.09,-103.556,328,4,1.9,2017-04-29,1935,A,63,6.0NRT,314.4,98.3,D
21.115,-103.522,330.1,4,1.9,2017-04-29,1935,A,72,6.0NRT,309.5,113.4,D
21.107,-103.56,327.9,4,1.9,2017-04-29,1935,A,65,6.0NRT,313.6,99.6,D
22.003,-99.374,332.3,1.9,1.3,2017-04-29,1935,A,73,6.0NRT,317.6,46.6,D
22,-99.39,327.9,1.9,1.3,2017-04-29,1935,A,59,6.0NRT,316.2,31.6,D
22.008,-99.382,331,1.9,1.3,2017-04-29,1935,A,54,6.0NRT,317.9,41,D
21.921,-100.115,338.3,2.2,1.4,2017-04-29,1935,A,72,6.0NRT,320.9,66.8,D
21.15,-104.378,340.9,4.6,2,2017-04-29,1935,A,87,6.0NRT,299.9,321.2,D
21.14,-104.428,330.7,4.6,2,2017-04-29,1935,A,67,6.0NRT,305.5,187.3,D
21.139,-104.434,327.8,4.6,2,2017-04-29,1935,A,55,6.0NRT,305.6,157.5,D
22.232,-99.127,388.4,1.8,1.3,2017-04-29,1935,A,100,6.0NRT,324.2,404,D
22.229,-99.144,381.8,1.8,1.3,2017-04-29,1935,A,100,6.0NRT,328.7,337.5,D
22.226,-99.16,335,1.8,1.3,2017-04-29,1935,A,51,6.0NRT,319.4,41.2,D
22.244,-99.13,344.6,1.8,1.3,2017-04-29,1935,A,88,6.0NRT,323.8,73.7,D
22.242,-99.118,342.5,1.8,1.3,2017-04-29,1935,A,84,6.0NRT,319.4,63.6,D
22.239,-99.135,369.5,1.8,1.3,2017-04-29,1935,A,100,6.0NRT,326.9,223.5,D
22.522,-97.997,332.7,1.5,1.2,2017-04-29,1935,A,42,6.0NRT,319.9,16.6,D
22.398,-99.031,332.5,1.8,1.3,2017-04-29,1935,A,45,6.0NRT,318.5,31.1,D
22.639,-98.198,335.1,1.5,1.2,2017-04-29,1935,A,75,6.0NRT,322.8,21.2,D
22.703,-98.15,333.6,1.5,1.2,2017-04-29,1935,A,70,6.0NRT,320.1,19.5,D
22.705,-98.156,335.7,1.5,1.2,2017-04-29,1935,A,77,6.0NRT,320.9,26.7,D
22.529,-99.195,345.5,1.8,1.3,2017-04-29,1935,A,89,6.0NRT,325.7,76.7,D
22.911,-98.165,334.4,1.5,1.2,2017-04-29,1935,A,72,6.0NRT,324.3,19.3,D
22.751,-99.063,342.6,1.7,1.3,2017-04-29,1935,A,80,6.0NRT,325.3,57.8,D
22.748,-99.079,341.8,1.8,1.3,2017-04-29,1935,A,76,6.0NRT,323.6,56.8,D
23.011,-98.252,342.4,1.5,1.2,2017-04-29,1935,A,86,6.0NRT,322.2,55.5,D
23.009,-98.266,329.8,1.5,1.2,2017-04-29,1935,A,21,6.0NRT,318.1,21.8,D
22.988,-98.384,377.1,1.6,1.2,2017-04-29,1935,A,100,6.0NRT,327.4,227.6,D
22.985,-98.399,387.6,1.6,1.2,2017-04-29,1935,A,100,6.0NRT,335.5,313.1,D
23.022,-98.254,347.5,1.5,1.2,2017-04-29,1935,A,91,6.0NRT,317.5,76.5,D
23.019,-98.268,330.9,1.5,1.2,2017-04-29,1935,A,53,6.0NRT,318.2,27.4,D
22.999,-98.386,391.8,1.6,1.2,2017-04-29,1935,A,100,6.0NRT,323.7,354.7,D
22.996,-98.401,440.7,1.6,1.2,2017-04-29,1935,A,100,6.0NRT,400.1,1102.2,D
23.064,-98.202,329.9,1.5,1.2,2017-04-29,1935,A,51,6.0NRT,316.6,23.2,D
23.066,-98.207,332.6,1.5,1.2,2017-04-29,1935,A,74,6.0NRT,317.2,32.8,D
22.916,-99.11,337.1,1.7,1.3,2017-04-29,1935,A,81,6.0NRT,322.5,39.8,D
23.079,-98.328,329.3,1.5,1.2,2017-04-29,1935,A,66,6.0NRT,313.1,26.5,D
23.065,-98.404,340.8,1.6,1.2,2017-04-29,1935,A,85,6.0NRT,317.9,51.6,D
23.066,-98.467,346.2,1.6,1.2,2017-04-29,1935,A,90,6.0NRT,320.3,63.9,D
23.063,-98.482,345.2,1.6,1.2,2017-04-29,1935,A,89,6.0NRT,322.3,59.5,D
23.098,-98.41,325.8,1.6,1.2,2017-04-29,1935,A,28,6.0NRT,313.6,17.4,D
23.132,-98.424,328.5,1.6,1.2,2017-04-29,1935,A,51,6.0NRT,314.3,23.3,D
23.182,-98.207,323.6,1.5,1.2,2017-04-29,1935,A,26,6.0NRT,312.2,16.5,D
23.179,-98.222,340.4,1.5,1.2,2017-04-29,1935,A,85,6.0NRT,316.3,58.6,D
23.151,-98.379,327.3,1.5,1.2,2017-04-29,1935,A,18,6.0NRT,310.5,22.1,D
23.149,-98.395,331.3,1.5,1.2,2017-04-29,1935,A,37,6.0NRT,312.7,29.4,D
23.168,-98.415,327.8,1.6,1.2,2017-04-29,1935,A,28,6.0NRT,314,23.2,D
23.188,-98.56,343.2,1.6,1.2,2017-04-29,1935,A,88,6.0NRT,322.8,59.6,D
23.188,-98.566,343.8,1.6,1.2,2017-04-29,1935,A,89,6.0NRT,323.1,59.5,D
23.148,-98.982,347,1.7,1.3,2017-04-29,1935,A,91,6.0NRT,318.8,81.4,D
23.145,-98.998,388.4,1.7,1.3,2017-04-29,1935,A,100,6.0NRT,325.6,374,D
23.159,-98.984,334,1.7,1.3,2017-04-29,1935,A,78,6.0NRT,317.7,35.5,D
23.156,-99,366.2,1.7,1.3,2017-04-29,1935,A,100,6.0NRT,320.4,188,D
23.448,-98.208,337.1,1.5,1.2,2017-04-29,1935,A,82,6.0NRT,319.2,39.5,D
23.11,-100.261,326.8,2.1,1.4,2017-04-29,1935,A,34,6.0NRT,316.7,16.6,D
24.086,-98.915,342.9,1.6,1.2,2017-04-29,1935,A,88,6.0NRT,322.9,51.3,D
24.142,-99.315,325.5,1.7,1.3,2017-04-29,1935,A,47,6.0NRT,314.7,19.1,D
24.264,-98.753,348.3,1.6,1.2,2017-04-29,1935,A,92,6.0NRT,322.7,74.2,D
24.268,-98.744,340.4,1.6,1.2,2017-04-29,1935,A,85,6.0NRT,320.1,44.6,D
24.265,-98.759,350.9,1.6,1.2,2017-04-29,1935,A,94,6.0NRT,322.8,83.3,D
24.279,-98.746,351.3,1.6,1.2,2017-04-29,1935,A,94,6.0NRT,318.5,83.8,D
24.276,-98.761,344.1,1.6,1.2,2017-04-29,1935,A,88,6.0NRT,320.4,56.7,D
24.775,-100.048,331.4,1.9,1.3,2017-04-29,1935,A,51,6.0NRT,319.3,31.6,D
24.784,-100.036,350.2,1.9,1.3,2017-04-29,1935,A,94,6.0NRT,317.2,117,D
24.78,-100.054,333.1,1.9,1.3,2017-04-29,1935,A,75,6.0NRT,320.1,39.3,D
25.187,-99.688,342.5,1.7,1.3,2017-04-29,1935,A,88,6.0NRT,319,64.4,D
25.184,-99.704,340.8,1.7,1.3,2017-04-29,1935,A,86,6.0NRT,321.5,57.5,D
28.208,-102.014,334.2,2.2,1.4,2017-04-29,1935,A,84,6.0NRT,307,81.6,D
30.993,-115.96,338.6,1.4,1.2,2017-04-29,2115,A,85,6.0NRT,312.6,39.4,D
30.992,-115.975,336.1,1.4,1.2,2017-04-29,2115,A,82,6.0NRT,314.4,33.6,D
30.987,-115.965,341,1.4,1.2,2017-04-29,2115,A,86,6.0NRT,313.8,46.2,D
31.614,-116.566,327.3,1.3,1.1,2017-04-29,2115,A,67,6.0NRT,305.2,23.8,D
32.435,-116.93,332.7,1.3,1.1,2017-04-29,2115,A,77,6.0NRT,311.4,25,D
32.435,-116.923,324.1,1.3,1.1,2017-04-29,2115,A,41,6.0NRT,309.3,10.1,D
32.434,-116.937,328.9,1.3,1.1,2017-04-29,2115,A,65,6.0NRT,311.1,19,D
9.127,-65.052,306.2,3.1,1.7,2017-04-30,0315,T,67,6.0NRT,285.8,27.6,N
8.761,-68.927,305.3,1.5,1.2,2017-04-30,0315,T,64,6.0NRT,289.9,9.6,N
8.759,-68.941,303,1.5,1.2,2017-04-30,0315,T,53,6.0NRT,290.3,7.2,N
9.384,-64.558,303.8,3.4,1.7,2017-04-30,0315,T,57,6.0NRT,288.7,24.1,N
